# Field minima and maxima
# Time       	field        	min          	position(min)	processor    	max          	position(max)	processor    
1.47389      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.233933e+00	(0.000000e+00 -3.666854e-03 5.940000e-02)	0
1.4844       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.204738e+00	(-3.666854e-03 -3.666854e-03 5.940000e-02)	0
1.49403      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.172163e+00	(-3.666854e-03 -3.666854e-03 5.940000e-02)	0
1.50286      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.150741e+00	(-3.666854e-03 -3.666854e-03 5.940000e-02)	0
1.5117       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.128303e+00	(-3.666854e-03 -3.666854e-03 5.940000e-02)	0
1.52053      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.103794e+00	(-3.666854e-03 -3.666854e-03 7.095000e-02)	0
1.52936      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.083855e+00	(-3.666854e-03 -3.666854e-03 7.095000e-02)	0
1.53819      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.112728e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
1.54702      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.074907e+00	(-3.666854e-03 0.000000e+00 3.300000e-02)	0
1.55585      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.150994e+00	(-3.666854e-03 0.000000e+00 3.300000e-02)	0
1.56468      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.221935e+00	(-3.666854e-03 0.000000e+00 4.620000e-02)	0
1.57351      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.184458e+00	(-3.666854e-03 0.000000e+00 5.940000e-02)	0
1.58013      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.397329e+00	(-3.666854e-03 0.000000e+00 5.940000e-02)	0
1.58675      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.373386e+00	(-3.666854e-03 0.000000e+00 7.095000e-02)	0
1.59338      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.332860e+00	(-3.666854e-03 0.000000e+00 7.095000e-02)	0
1.6          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.362586e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
1.60714      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.282558e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
1.61456      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.241783e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
1.62198      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.276939e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
1.6294       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.180882e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
1.63681      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.200237e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
1.64458      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.100670e+00	(-3.666854e-03 -3.666854e-03 1.204500e-01)	0
1.65276      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.073727e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
1.66094      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.065309e+00	(-3.666854e-03 -3.666854e-03 1.303500e-01)	0
1.66963      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.018765e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
1.67895      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.081212e+00	(-3.666854e-03 0.000000e+00 8.085000e-02)	0
1.68759      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.170497e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
1.69562      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.217251e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
1.70365      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.189630e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
1.71168      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.252793e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
1.71904      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.230837e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
1.7264       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.205054e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
1.73376      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.166080e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
1.74112      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.137602e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
1.74848      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.113573e+00	(-3.666854e-03 -3.666854e-03 1.303500e-01)	0
1.75584      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.068296e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
1.7632       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.033858e+00	(-3.666854e-03 -3.666854e-03 1.402500e-01)	0
1.77056      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.023697e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
1.77792      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.015709e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
1.78528      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.080314e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
1.79264      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.076957e+00	(-3.666854e-03 -3.666854e-03 1.204500e-01)	0
1.8          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.133391e+00	(-3.666854e-03 0.000000e+00 1.204500e-01)	0
1.808        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.110565e+00	(-3.666854e-03 -3.666854e-03 1.303500e-01)	0
1.81635      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.130232e+00	(-3.666854e-03 0.000000e+00 1.303500e-01)	0
1.8247       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.127701e+00	(-3.666854e-03 0.000000e+00 1.402500e-01)	0
1.83304      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.132328e+00	(0.000000e+00 -3.666854e-03 1.402500e-01)	0
1.84139      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.108462e+00	(-3.666854e-03 -3.666854e-03 1.402500e-01)	0
1.8502       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.113396e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.85901      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.126958e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.86783      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.144262e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.87664      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.152551e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.88545      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.154267e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.89426      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.151801e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.90307      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.145025e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.91115      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.139970e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.91923      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.151835e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.9273       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.146664e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.93538      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.139920e+00	(-3.666854e-03 -3.666854e-03 1.501500e-01)	0
1.94346      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.137324e+00	(-3.666854e-03 -3.666854e-03 1.600500e-01)	0
1.95154      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.121889e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.95961      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.106957e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.96769      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.089592e+00	(0.000000e+00 -3.666854e-03 3.300000e-02)	0
1.97577      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.086749e+00	(-3.666854e-03 -3.666854e-03 1.204500e-01)	0
1.98385      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.110108e+00	(-3.666854e-03 -3.666854e-03 1.303500e-01)	0
1.99192      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.127933e+00	(-3.666854e-03 -3.666854e-03 1.402500e-01)	0
2            	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.145439e+00	(-3.666854e-03 -3.666854e-03 1.402500e-01)	0
2.00833      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.161440e+00	(-3.666854e-03 -3.666854e-03 1.501500e-01)	0
2.01667      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.157947e+00	(-3.666854e-03 -3.666854e-03 1.600500e-01)	0
2.025        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.170619e+00	(-3.666854e-03 -3.666854e-03 1.600500e-01)	0
2.03295      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.158356e+00	(-3.666854e-03 -3.666854e-03 1.699500e-01)	0
2.04091      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.144319e+00	(-3.666854e-03 -3.666854e-03 1.699500e-01)	0
2.04886      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.125415e+00	(-3.666854e-03 -3.666854e-03 1.798500e-01)	0
2.05726      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.094211e+00	(-3.666854e-03 -3.666854e-03 1.798500e-01)	0
2.06566      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.068387e+00	(-3.666854e-03 -3.666854e-03 1.897500e-01)	1
2.07405      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.074939e+00	(-3.666854e-03 -3.666854e-03 1.303500e-01)	0
2.08245      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.093873e+00	(-3.666854e-03 -3.666854e-03 1.303500e-01)	0
2.09085      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.121841e+00	(-3.666854e-03 -3.666854e-03 1.402500e-01)	0
2.09924      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.140801e+00	(-3.666854e-03 -3.666854e-03 1.501500e-01)	0
2.10764      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.149949e+00	(-3.666854e-03 -3.666854e-03 1.501500e-01)	0
2.11604      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.170361e+00	(-3.666854e-03 -3.666854e-03 1.600500e-01)	0
2.12367      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.169768e+00	(-3.666854e-03 -3.666854e-03 1.699500e-01)	0
2.1313       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.170482e+00	(-3.666854e-03 -3.666854e-03 1.699500e-01)	0
2.13893      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.163421e+00	(-3.666854e-03 -3.666854e-03 1.798500e-01)	0
2.14657      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.141560e+00	(-3.666854e-03 -3.666854e-03 1.798500e-01)	0
2.1542       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.128612e+00	(-3.666854e-03 -3.666854e-03 1.897500e-01)	1
2.16183      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.097276e+00	(-3.666854e-03 -3.666854e-03 1.897500e-01)	1
2.16947      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.084168e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.1771       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.092676e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.18473      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.105285e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.19237      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.116746e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.2          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.125498e+00	(-3.666854e-03 -3.666854e-03 1.501500e-01)	0
2.208        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.141835e+00	(-3.666854e-03 -3.666854e-03 1.600500e-01)	0
2.216        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.151940e+00	(-3.666854e-03 -3.666854e-03 1.600500e-01)	0
2.224        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.168037e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.23165      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.188252e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.2393       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.223369e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.24696      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.235040e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.25461      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.257515e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.26226      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.281869e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.26991      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.312812e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.27757      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.341251e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.28522      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.368386e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.29287      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.396562e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.30052      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.427168e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.30817      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.457330e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.31583      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.485696e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.32348      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.534885e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.33113      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.597360e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.33802      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.652591e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.3449       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.730858e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.35179      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.689615e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
2.35868      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.670284e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
2.36557      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.677480e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
2.37245      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.687069e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
2.37934      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.650486e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
2.38623      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.569529e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
2.39311      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.545716e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
2.4          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.498597e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
2.40667      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.448722e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
2.41333      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.426475e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
2.41977      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.419175e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
2.42621      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.424184e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
2.43241      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.384294e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
2.43886      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.349180e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.44531      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.394925e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.45175      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.435584e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.4582       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.455118e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.46464      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.468546e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.47109      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.471414e+00	(0.000000e+00 3.666854e-03 4.620000e-02)	0
2.47787      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.493957e+00	(0.000000e+00 3.666854e-03 4.620000e-02)	0
2.48466      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.468834e+00	(0.000000e+00 3.666854e-03 4.620000e-02)	0
2.49144      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.448542e+00	(0.000000e+00 3.666854e-03 5.940000e-02)	0
2.49783      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.408524e+00	(0.000000e+00 3.666854e-03 7.095000e-02)	0
2.50421      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.409931e+00	(0.000000e+00 3.666854e-03 7.095000e-02)	0
2.5106       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.361250e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
2.51699      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.378105e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
2.52337      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.344960e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
2.52976      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.360535e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
2.53614      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.329535e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
2.54253      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.347955e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.54891      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.364241e+00	(0.000000e+00 3.666854e-03 3.300000e-02)	0
2.5553       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.386664e+00	(0.000000e+00 3.666854e-03 4.620000e-02)	0
2.56169      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.405859e+00	(0.000000e+00 3.666854e-03 4.620000e-02)	0
2.56807      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.423213e+00	(0.000000e+00 3.666854e-03 5.940000e-02)	0
2.57446      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.439282e+00	(0.000000e+00 3.666854e-03 5.940000e-02)	0
2.58084      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.456904e+00	(0.000000e+00 3.666854e-03 7.095000e-02)	0
2.58723      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.460235e+00	(0.000000e+00 3.666854e-03 7.095000e-02)	0
2.59361      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.453983e+00	(0.000000e+00 3.666854e-03 8.085000e-02)	0
2.6          	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.430527e+00	(0.000000e+00 3.666854e-03 9.075000e-02)	0
2.60667      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.432845e+00	(0.000000e+00 3.666854e-03 9.075000e-02)	0
2.61333      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	1.430074e+00	(0.000000e+00 3.666854e-03 1.006500e-01)	0
