Time(s), massflow(kg/s), temperature(K), massfractionh2o(), massfractionnh3(), massfractionair(), heatratio(), ptot(Pa)
0.894,3.36771605115924,316.537403711401,0.010331704662459,0,0.989668295337541,1.39768024462299,228243.614169965
0.895,3.38069974986454,316.550698012638,0.010331704662459,0,0.989668295337541,1.39767999290235,228244.204659596
0.896,3.38639108990742,316.567617710165,0.010331704662459,0,0.989668295337541,1.39767943608856,228254.020184263
0.897,3.38785768575143,316.589410295705,0.010331704662459,0,0.989668295337541,1.39767858874431,228276.217045176
0.898,3.38690122592513,316.616843386748,0.010331704662459,0,0.989668295337541,1.39767745827598,228312.740873763
0.899,3.38469268603616,316.650404391362,0.010331704662459,0,0.989668295337541,1.39767604998183,228364.831504541
0.9,3.3820720974099,316.690399859639,0.010331704662459,0,0.989668295337541,1.39767436932298,228433.274219901
0.901,3.37970068151923,316.737007343396,0.010331704662459,0,0.989668295337541,1.3976724230583,228518.530840948
0.902,3.37814061871429,316.79030302408,0.010331704662459,0,0.989668295337541,1.39767021984641,228620.80944827
0.903,3.37789705988998,316.85027645674,0.010331704662459,0,0.989668295337541,1.39766777057878,228740.101410649
0.904,3.37944167524979,316.916838546636,0.010331704662459,0,0.989668295337541,1.39766508860545,228876.201183915
0.905,3.38322183675265,316.989825858641,0.010331704662459,0,0.989668295337541,1.39766218981389,229028.716712878
0.906,3.38966477174095,317.069003060907,0.010331704662459,0,0.989668295337541,1.39765909268823,229197.075006955
0.907,3.39917725289552,317.154064824424,0.010331704662459,0,0.989668295337541,1.39765581830547,229380.526241634
0.908,3.41213803120163,317.244637902419,0.010331704662459,0,0.989668295337541,1.39765239017477,229578.148225251
0.909,3.4288923238099,317.340283773311,0.010331704662459,0,0.989668295337541,1.39764883410064,229788.85225021
0.91,3.44974313104334,317.440502110508,0.010331704662459,0,0.989668295337541,1.39764517793909,230011.391013069
0.911,3.4749431335585,317.544736021114,0.010331704662459,0,0.989668295337541,1.39764145128157,230244.371031625
0.912,3.50468845559117,317.652377532937,0.010331704662459,0,0.989668295337541,1.39763768515013,230486.265745355
0.913,3.53941724483784,317.762797945844,0.010331704662459,0,0.989668295337541,1.39763391753876,230735.491285016
0.914,3.57987933131877,317.875296298831,0.010331704662459,0,0.989668295337541,1.3976301975297,230990.274154426
0.915,3.62663595598443,317.989030162957,0.010331704662459,0,0.989668295337541,1.39762657720592,231248.474781315
0.916,3.68007933386414,318.103042289403,0.010331704662459,0,0.989668295337541,1.39762311103492,231507.654065643
0.917,3.74045431889113,318.216280882265,0.010331704662459,0,0.989668295337541,1.39761985550654,231765.124022913
0.918,3.80785927672954,318.327614349713,0.010331704662459,0,0.989668295337541,1.39761686844026,232017.984728472
0.919,3.88223642763314,318.435843831663,0.010331704662459,0,0.989668295337541,1.39761420802076,232263.155932766
0.92,3.87296745552693,318.545699684456,0.010331704662459,0,0.989668295337541,1.39761194175714,232512.764249625
0.921,3.83688009032927,318.676046385104,0.010331704662459,0,0.989668295337541,1.39761015473698,232815.313930841
0.922,3.82698087007591,318.822733642085,0.010331704662459,0,0.989668295337541,1.3976090677769,233160.324849721
0.923,3.82848527697692,318.978295403586,0.010331704662459,0,0.989668295337541,1.39760884092762,233528.740139646
0.924,3.82020582039777,319.134698124118,0.010331704662459,0,0.989668295337541,1.39760930786434,233899.934380853
0.925,3.7919256916382,319.287179782823,0.010331704662459,0,0.989668295337541,1.39761034670227,234261.503293718
0.926,3.7550084568063,319.450273821518,0.010331704662459,0,0.989668295337541,1.39761186461844,234650.827168965
0.927,3.7089100428102,319.62848162166,0.010331704662459,0,0.989668295337541,1.3976137905073,235079.646290833
0.928,3.65141214882383,319.823784470862,0.010331704662459,0,0.989668295337541,1.39761607065966,235553.251144146
0.929,3.58105606390987,320.038507854582,0.010331704662459,0,0.989668295337541,1.39761864645061,236077.871458206
0.93,3.49688911646298,320.275250266,0.010331704662459,0,0.989668295337541,1.39762144713539,236660.508141864
0.931,3.39937884197018,320.53666085473,0.010331704662459,0,0.989668295337541,1.39762448334667,237308.354352841
0.932,3.28519584080385,320.825682630839,0.010331704662459,0,0.989668295337541,1.39762736747193,238029.535146759
0.933,3.15390632041595,321.145730267739,0.010331704662459,0,0.989668295337541,1.39762979220185,238833.50872183
0.934,3.00801705538094,321.500075370706,0.010331704662459,0,0.989668295337541,1.39763170581813,239729.454445146
0.935,2.85045451145327,321.891557076835,0.010331704662459,0,0.989668295337541,1.39763316870359,240725.555402538
0.936,2.68370856809621,322.322585640681,0.010331704662459,0,0.989668295337541,1.39763426139313,241829.031191882
0.937,2.50985204606626,322.795209391707,0.010331704662459,0,0.989668295337541,1.39763505554709,243046.323834549
0.938,2.33074224390663,323.311160206309,0.010331704662459,0,0.989668295337541,1.39763560972526,244383.222072235
0.939,2.14819520772903,323.871866352417,0.010331704662459,0,0.989668295337541,1.3976359714392,245844.896788398
0.94,1.96410420176476,324.478439943027,0.010331704662459,0,0.989668295337541,1.39763617974745,247435.865730148
0.941,1.78051377944175,325.131647350778,0.010331704662459,0,0.989668295337541,1.39763626721405,249159.907831517
0.942,1.59966272843511,325.831868917191,0.010331704662459,0,0.989668295337541,1.39763626125417,251019.94203445
0.943,1.42400488009143,326.579052520292,0.010331704662459,0,0.989668295337541,1.39763618507832,253017.880972746
0.944,1.25621328036016,327.372664420332,0.010331704662459,0,0.989668295337541,1.39763605840246,255154.467097753
0.945,1.09917113249469,328.211640092933,0.010331704662459,0,0.989668295337541,1.39763589802793,257429.097265371
0.946,0.955951652817956,329.094337274039,0.010331704662459,0,0.989668295337541,1.3976357181898,259839.640987061
0.947,0.829786045542914,330.018492887208,0.010331704662459,0,0.989668295337541,1.39763552638648,262382.257860123
0.948,0.724029769391163,330.981186351732,0.010331704662459,0,0.989668295337541,1.39763532529234,265051.218234868
0.949,0.642120438245946,331.978809506569,0.010331704662459,0,0.989668295337541,1.39763511870119,267838.728914069
0.95,0.587524445645762,333.007044300113,0.010331704662459,0,0.989668295337541,1.39763491035436,270734.772166982
0.951,0.562241185582167,334.060875624352,0.010331704662459,0,0.989668295337541,1.39763470352598,273727.036872829
0.952,0.543577103970854,335.136909351006,0.010331704662459,0,0.989668295337541,1.39763450507388,276807.521723505
0.953,0.522690363767732,336.235537281271,0.010331704662459,0,0.989668295337541,1.39763432740635,279979.014569969
0.954,0.499630332385868,337.357559752104,0.010331704662459,0,0.989668295337541,1.39763418177907,283245.590709584
0.955,0.474437354888811,338.503783803088,0.010331704662459,0,0.989668295337541,1.39763407825465,286611.466025867
0.956,0.447144237579943,339.675025958141,0.010331704662459,0,0.989668295337541,1.39763402593088,290081.026685928
0.957,0.417777217294303,340.872112893297,0.010331704662459,0,0.989668295337541,1.39763403197711,293658.82446396
0.958,0.386357219171873,342.095883647756,0.010331704662459,0,0.989668295337541,1.39763410350349,297349.597015658
0.959,0.352900650165678,343.347191143397,0.010331704662459,0,0.989668295337541,1.39763424874574,301158.280276237
0.96,0.317417544354561,344.626898451097,0.010331704662459,0,0.989668295337541,1.39763444724614,305090.020882491
0.961,0.279915431526533,345.935882834541,0.010331704662459,0,0.989668295337541,1.39763466922691,309150.191285979
0.962,0.240400684658453,347.275038771349,0.010331704662459,0,0.989668295337541,1.39763488930676,313344.401903311
0.963,0.198878301054602,348.645279643475,0.010331704662459,0,0.989668295337541,1.39763509051948,317678.515189193
0.964,0.155351378540489,350.04753874002,0.010331704662459,0,0.989668295337541,1.39763526377498,322158.660024269
0.965,0.109820740944928,351.48277011889,0.010331704662459,0,0.989668295337541,1.39763540570576,326791.248629046
0.966,0.062284793287238,352.951949340425,0.010331704662459,0,0.989668295337541,1.39763551647164,331582.992665512
0.967,0.01273955132835,354.456074516311,0.010331704662459,0,0.989668295337541,1.39763559812115,336540.924173145
